	Tags	SeqName	#Hits	Description	Length	e-Value	sim mean	#GO	GO IDs	GO Names	Enzyme Codes	Enzyme Names	InterPro IDs	InterPro GO IDs	InterPro GO Names
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_4_RagTag_72	20	MULTISPECIES: CreA family protein	456	3.84E-98	99.07	1	C:GO:0005829	C:cytosol			IPR010292 (PFAM); IPR010292 (PIRSF); IPR010292 (PANTHER)	C:GO:0005829	C:cytosol
true	[INTERPRO, BLASTED]	contig_4_RagTag_73	20	Mks condensin complex protein MksF	2832	0.0	99.15						IPR047714 (NCBIFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_4_RagTag_74	20	MULTISPECIES: Mks condensin complex protein MksE	708	7.12E-162	98.77						IPR053841 (PFAM); IPR047723 (NCBIFAM); IPR042038 (G3DSA:1.10.10.GENE3D)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_4_RagTag_75	20	Mks condensin complex protein MksB	1269	9.38E-293	97.96						IPR047720 (NCBIFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_4_RagTag_76	20	energy transducer TonB	900	3.43E-183	91.76						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_4_RagTag_77	20	ribosomal protein S18-alanine N-acetyltransferase	456	4.2E-106	99.4	4	P:GO:0006474; F:GO:0008999; C:GO:0005737; C:GO:0005840	P:N-terminal protein amino acid acetylation; F:protein-N-terminal-alanine acetyltransferase activity; C:cytoplasm; C:ribosome	EC:2.3; EC:2; EC:2.3.1.266; EC:2.3.1.255; EC:2.3.1.267; EC:2.3.1.128; EC:2.3.1	Acyltransferases; Transferases; [ribosomal protein bS18]-alanine N-acetyltransferase; N-terminal amino-acid N(alpha)-acetyltransferase NatA; [ribosomal protein uS5]-alanine N-acetyltransferase; Acyltransferases; Acyltransferases	IPR000182 (PFAM); IPR006464 (NCBIFAM); G3DSA:3.40.630.30 (GENE3D); IPR050680 (PANTHER); IPR000182 (PROSITE_PROFILES); IPR043690 (HAMAP); cd04301 (CDD); IPR016181 (SUPERFAMILY)	P:GO:0006474; F:GO:0008080; F:GO:0016747	P:N-terminal protein amino acid acetylation; F:N-acetyltransferase activity; F:acyltransferase activity, transferring groups other than amino-acyl groups
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_4_RagTag_78	20	carbonate dehydratase	639	5.1E-155	98.8	4	P:GO:0015976; F:GO:0004089; F:GO:0008270; C:GO:0005829	P:carbon utilization; F:carbonate dehydratase activity; F:zinc ion binding; C:cytosol	EC:4.2.1; EC:4.2.1.1; EC:4.2; EC:4	Carbon-oxygen lyases; carbonic anhydrase; Carbon-oxygen lyases; Lyases	G3DSA:3.40.1050.10:FF:000001 (FUNFAM); IPR036874 (G3DSA:3.40.1050.GENE3D); NF007756 (NCBIFAM); IPR001765 (PFAM); IPR001765 (PANTHER); cd00883 (CDD); IPR036874 (SUPERFAMILY)	P:GO:0015976; F:GO:0004089; F:GO:0008270	P:carbon utilization; F:carbonate dehydratase activity; F:zinc ion binding
true	[INTERPRO, BLASTED]	contig_4_RagTag_79	20	D-Ala-D-Ala carboxypeptidase family metallohydrolase	585	7.93E-141	93.05						IPR013230 (PFAM); IPR009045 (G3DSA:3.30.1380.GENE3D); IPR009045 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_4_RagTag_80	20	LysR substrate-binding domain-containing protein	918	1.13E-218	90.56	3	P:GO:0006355; F:GO:0003700; F:GO:0043565	P:regulation of DNA-templated transcription; F:DNA-binding transcription factor activity; F:sequence-specific DNA binding			IPR000847 (PRINTS); G3DSA:1.10.10.10:FF:000001 (FUNFAM); IPR036388 (G3DSA:1.10.10.GENE3D); G3DSA:3.40.190.10 (GENE3D); IPR000847 (PFAM); G3DSA:3.40.190.10 (GENE3D); IPR005119 (PFAM); PTHR30537 (PANTHER); IPR000847 (PROSITE_PROFILES); IPR036390 (SUPERFAMILY); SSF53850 (SUPERFAMILY)	P:GO:0006351; P:GO:0006355; F:GO:0003700; F:GO:0043565	P:DNA-templated transcription; P:regulation of DNA-templated transcription; F:DNA-binding transcription factor activity; F:sequence-specific DNA binding
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_4_RagTag_81	20	LysE family translocator	618	5.01E-129	95.61	3	P:GO:0003333; F:GO:0015171; C:GO:0005886	P:amino acid transmembrane transport; F:amino acid transmembrane transporter activity; C:plasma membrane			IPR001123 (PFAM); IPR001123 (PIRSF); IPR001123 (PANTHER)	P:GO:0006865; F:GO:0015171; C:GO:0005886; C:GO:0016020	P:amino acid transport; F:amino acid transmembrane transporter activity; C:plasma membrane; C:membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_4_RagTag_82	20	FecR domain-containing protein	933	1.08E-211	90.2	3	P:GO:0045892; F:GO:0016989; C:GO:0016020	P:negative regulation of DNA-templated transcription; F:sigma factor antagonist activity; C:membrane			IPR012373 (PIRSF); G3DSA:2.60.120.1440 (GENE3D); G3DSA:3.55.50.30 (GENE3D); IPR006860 (PFAM); IPR032623 (PFAM); IPR012373 (PANTHER)	F:GO:0016989	F:sigma factor antagonist activity
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_4_RagTag_83	20	MFS transporter	1215	5.69E-278	97.46	3	P:GO:0055085; F:GO:0022857; C:GO:0005886	P:transmembrane transport; F:transmembrane transporter activity; C:plasma membrane			IPR011701 (PFAM); IPR036259 (G3DSA:1.20.1250.GENE3D); PTHR43129 (PANTHER); IPR020846 (PROSITE_PROFILES); cd17478 (CDD); IPR036259 (SUPERFAMILY)	P:GO:0055085; F:GO:0022857; C:GO:0005886	P:transmembrane transport; F:transmembrane transporter activity; C:plasma membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_4_RagTag_84	20	MFS transporter	1161	1.18E-254	96.79	3	P:GO:0055085; F:GO:0022857; C:GO:0005886	P:transmembrane transport; F:transmembrane transporter activity; C:plasma membrane			IPR036259 (G3DSA:1.20.1250.GENE3D); IPR011701 (PFAM); IPR036259 (G3DSA:1.20.1250.GENE3D); PTHR23521 (PANTHER); IPR020846 (PROSITE_PROFILES); IPR047200 (CDD); IPR036259 (SUPERFAMILY)	P:GO:0055085; F:GO:0022857; C:GO:0005886	P:transmembrane transport; F:transmembrane transporter activity; C:plasma membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_4_RagTag_85	20	TonB-dependent siderophore receptor	2454	0.0	92.45	5	P:GO:0033214; P:GO:0044718; F:GO:0015344; F:GO:0038023; C:GO:0009279	P:siderophore-iron import into cell; P:siderophore transmembrane transport; F:siderophore uptake transmembrane transporter activity; F:signaling receptor activity; C:cell outer membrane			G3DSA:2.170.130.10:FF:000010 (FUNFAM); IPR000531 (PFAM); IPR012910 (PFAM); IPR010105 (NCBIFAM); IPR036942 (G3DSA:2.40.170.GENE3D); G3DSA:3.55.50.30 (GENE3D); IPR037066 (G3DSA:2.170.130.GENE3D); IPR039426 (PANTHER); IPR039426 (PROSITE_PROFILES); cd01347 (CDD); SSF56935 (SUPERFAMILY)	P:GO:0015891; F:GO:0015343; F:GO:0015344; F:GO:0038023; C:GO:0009279	P:siderophore transport; F:siderophore-iron transmembrane transporter activity; F:siderophore uptake transmembrane transporter activity; F:signaling receptor activity; C:cell outer membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_4_RagTag_86	20	FecR family protein	957	1.37E-221	90.19	2	P:GO:0045892; F:GO:0016989	P:negative regulation of DNA-templated transcription; F:sigma factor antagonist activity			IPR032623 (PFAM); G3DSA:2.60.120.1440 (GENE3D); IPR006860 (PFAM); IPR012373 (PIRSF); IPR012373 (PANTHER)	F:GO:0016989	F:sigma factor antagonist activity
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_4_RagTag_87	20	sigma-70 family RNA polymerase sigma factor	516	6.42E-113	95.8	3	P:GO:2000142; F:GO:0003677; F:GO:0016987	P:regulation of DNA-templated transcription initiation; F:DNA binding; F:sigma factor activity			G3DSA:1.10.1740.10:FF:000009 (FUNFAM); IPR013249 (PFAM); G3DSA:1.10.1740.10 (GENE3D); IPR007627 (PFAM); IPR014284 (NCBIFAM); NF009180 (NCBIFAM); IPR036388 (G3DSA:1.10.10.GENE3D); IPR039425 (PANTHER); IPR013324 (SUPERFAMILY); IPR013325 (SUPERFAMILY)	P:GO:0006352; P:GO:0006355; F:GO:0003677; F:GO:0003700; F:GO:0016987	P:DNA-templated transcription initiation; P:regulation of DNA-templated transcription; F:DNA binding; F:DNA-binding transcription factor activity; F:sigma factor activity
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_4_RagTag_88	20	bifunctional DNA-binding transcriptional regulator/O6-methylguanine-DNA methyltransferase Ada	1047	1.23E-230	87.91	12	P:GO:0006307; P:GO:0010628; P:GO:0010629; P:GO:0018125; P:GO:0035510; P:GO:0045892; P:GO:0045893; P:GO:0070988; F:GO:0003700; F:GO:0003908; F:GO:0008270; F:GO:0043565	P:DNA alkylation repair; P:positive regulation of gene expression; P:negative regulation of gene expression; P:peptidyl-cysteine methylation; P:DNA dealkylation; P:negative regulation of DNA-templated transcription; P:positive regulation of DNA-templated transcription; P:demethylation; F:DNA-binding transcription factor activity; F:methylated-DNA-[protein]-cysteine S-methyltransferase activity; F:zinc ion binding; F:sequence-specific DNA binding	EC:2.1; EC:2; EC:2.1.1.63; EC:2.1.1	Transferring one-carbon groups; Transferases; methylated-DNA--[protein]-cysteine S-methyltransferase; Transferring one-carbon groups	G3DSA:1.10.10.10:FF:000214 (FUNFAM); IPR035451 (G3DSA:3.40.10.GENE3D); G3DSA:3.30.160.70 (GENE3D); G3DSA:1.10.10.60 (GENE3D); NF011964 (NCBIFAM); IPR014048 (NCBIFAM); IPR016221 (PIRSF); IPR036388 (G3DSA:1.10.10.GENE3D); IPR014048 (PFAM); G3DSA:1.10.10.60 (GENE3D); IPR004026 (PFAM); IPR018060 (PFAM); PIRSR000409-1 (PIRSR); PIRSR000409-3 (PIRSR); PTHR10815 (PANTHER); IPR018060 (PROSITE_PROFILES); IPR014048 (CDD); IPR036631 (SUPERFAMILY); IPR036217 (SUPERFAMILY); IPR035451 (SUPERFAMILY); IPR009057 (SUPERFAMILY)	P:GO:0006281; P:GO:0006355; F:GO:0003677; F:GO:0003700; F:GO:0003824; F:GO:0003908; F:GO:0008168; F:GO:0008270; F:GO:0043565	P:DNA repair; P:regulation of DNA-templated transcription; F:DNA binding; F:DNA-binding transcription factor activity; F:catalytic activity; F:methylated-DNA-[protein]-cysteine S-methyltransferase activity; F:methyltransferase activity; F:zinc ion binding; F:sequence-specific DNA binding
true	[INTERPRO, BLASTED, ANNOTATED]	contig_4_RagTag_89	20	DUF3772 domain-containing protein	2403	0.0	93.78	2	P:GO:0055085; C:GO:0016020	P:transmembrane transport; C:membrane			IPR049278 (PFAM); G3DSA:3.30.70.100 (GENE3D); IPR006685 (PFAM); G3DSA:1.10.287.1260 (GENE3D); IPR023408 (G3DSA:2.30.30.GENE3D); IPR022249 (PFAM); IPR052702 (PANTHER); IPR011014 (SUPERFAMILY); IPR010920 (SUPERFAMILY); IPR011066 (SUPERFAMILY)	P:GO:0055085; C:GO:0016020	P:transmembrane transport; C:membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_4_RagTag_90	20	aldehyde dehydrogenase family protein	1431	0.0	95.49	1	F:GO:0016620	F:oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	EC:1.2; EC:1; EC:1.2.1.8; EC:1.2.1	Acting on the aldehyde or oxo group of donors; Oxidoreductases; betaine-aldehyde dehydrogenase; Acting on the aldehyde or oxo group of donors	G3DSA:3.40.605.10:FF:000007 (FUNFAM); G3DSA:3.40.309.10:FF:000012 (FUNFAM); IPR015590 (PFAM); IPR016162 (G3DSA:3.40.605.GENE3D); IPR016163 (G3DSA:3.40.309.GENE3D); PIRSR617656-1 (PIRSR); PIRSR036492-1 (PIRSR); PIRSR000197-1 (PIRSR); PIRSR036489-3 (PIRSR); PTHR42804 (PANTHER); cd07110 (CDD); IPR016161 (SUPERFAMILY)	F:GO:0016491; F:GO:0016620	F:oxidoreductase activity; F:oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_4_RagTag_91	20	cytosine permease	1503	0.0	98.21	3	P:GO:0055085; F:GO:0022857; C:GO:0005886	P:transmembrane transport; F:transmembrane transporter activity; C:plasma membrane			IPR026030 (PIRSF); G3DSA:1.10.4160.10 (GENE3D); IPR001248 (PFAM); IPR026030 (PANTHER)	P:GO:0006810; P:GO:0055085; F:GO:0022857; C:GO:0005886; C:GO:0016020	P:transport; P:transmembrane transport; F:transmembrane transporter activity; C:plasma membrane; C:membrane
true	[INTERPRO, BLASTED]	contig_4_RagTag_92	20	nuclear transport factor 2 family protein	390	3.03E-84	94.38						G3DSA:3.10.450.50 (GENE3D); IPR037401 (PFAM); IPR032710 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED]	contig_4_RagTag_93	20	MULTISPECIES: hydrolase	282	3.93E-34	40.01	1	F:GO:0016787	F:hydrolase activity			no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_4_RagTag_94	20	MULTISPECIES: isochorismate family cysteine hydrolase YcaC	627	7.83E-148	98.64	2	F:GO:0016787; F:GO:0042802	F:hydrolase activity; F:identical protein binding	EC:3	Hydrolases	IPR000868 (PFAM); IPR048239 (NCBIFAM); IPR036380 (G3DSA:3.40.50.GENE3D); IPR053152 (PANTHER); cd01012 (CDD); IPR036380 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_4_RagTag_95	20	MFS transporter	1182	4.89E-262	87.1	3	P:GO:0055085; F:GO:0022857; C:GO:0005886	P:transmembrane transport; F:transmembrane transporter activity; C:plasma membrane			IPR036259 (G3DSA:1.20.1250.GENE3D); IPR011701 (PFAM); IPR050189 (PANTHER); IPR020846 (PROSITE_PROFILES); cd17324 (CDD); IPR036259 (SUPERFAMILY)	P:GO:0055085; F:GO:0022857; C:GO:0005886	P:transmembrane transport; F:transmembrane transporter activity; C:plasma membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_4_RagTag_96	20	redox-regulated ATPase YchF	1101	9.89E-262	99.81	8	P:GO:0006979; P:GO:0043086; F:GO:0004857; F:GO:0005524; F:GO:0005525; F:GO:0016887; F:GO:0043023; C:GO:0005737	P:response to oxidative stress; P:negative regulation of catalytic activity; F:enzyme inhibitor activity; F:ATP binding; F:GTP binding; F:ATP hydrolysis activity; F:ribosomal large subunit binding; C:cytoplasm	EC:3.6.1; EC:3.6; EC:3; EC:3.6.1.15	Acting on acid anhydrides; Acting on acid anhydrides; Hydrolases; nucleoside-triphosphate phosphatase	IPR006073 (PRINTS); G3DSA:1.10.150.300:FF:000001 (FUNFAM); G3DSA:3.10.20.30:FF:000001 (FUNFAM); IPR012675 (G3DSA:3.10.20.GENE3D); IPR023192 (G3DSA:1.10.150.GENE3D); IPR013029 (PFAM); IPR004396 (PIRSF); IPR006073 (PFAM); IPR027417 (G3DSA:3.40.50.GENE3D); IPR004396 (NCBIFAM); PIRSR006809-2 (PIRSR); PIRSR603373-2 (PIRSR); PIRSR006230-1 (PIRSR); PIRSR006809-1 (PIRSR); PIRSR603373-1 (PIRSR); PTHR23305 (PANTHER); IPR031167 (PROSITE_PROFILES); IPR004095 (PROSITE_PROFILES); IPR004396 (HAMAP); IPR041706 (CDD); IPR013029 (CDD); IPR027417 (SUPERFAMILY); IPR012676 (SUPERFAMILY)	F:GO:0005524; F:GO:0005525; F:GO:0016887; C:GO:0005737	F:ATP binding; F:GTP binding; F:ATP hydrolysis activity; C:cytoplasm
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_4_RagTag_97	20	aminoacyl-tRNA hydrolase	585	8.55E-136	99.46	6	P:GO:0006412; P:GO:0006508; P:GO:0006515; F:GO:0000049; F:GO:0004045; C:GO:0005737	P:translation; P:proteolysis; P:protein quality control for misfolded or incompletely synthesized proteins; F:tRNA binding; F:peptidyl-tRNA hydrolase activity; C:cytoplasm	EC:3.1; EC:3; EC:3.1.1.29; EC:3.1.1	Acting on ester bonds; Hydrolases; peptidyl-tRNA hydrolase; Acting on ester bonds	no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_4_RagTag_98	20	50S ribosomal protein L25/general stress protein Ctc	597	9.16E-133	97.81	6	P:GO:0006412; P:GO:0043043; F:GO:0003735; F:GO:0008097; F:GO:1901363; C:GO:0022625	P:translation; P:peptide biosynthetic process; F:structural constituent of ribosome; F:5S rRNA binding; F:heterocyclic compound binding; C:cytosolic large ribosomal subunit			IPR037121 (G3DSA:2.170.120.GENE3D); NF004128 (NCBIFAM); IPR001021 (NCBIFAM); NF004130 (NCBIFAM); IPR020056 (G3DSA:2.40.240.GENE3D); IPR020057 (PFAM); IPR029751 (PFAM); NF004612 (NCBIFAM); IPR050070 (PANTHER); IPR020055 (HAMAP); IPR001021 (HAMAP); IPR029751 (CDD); IPR011035 (SUPERFAMILY)	P:GO:0006412; F:GO:0003735; F:GO:0008097; C:GO:0005840; C:GO:0022625	P:translation; F:structural constituent of ribosome; F:5S rRNA binding; C:ribosome; C:cytosolic large ribosomal subunit
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_4_RagTag_99	20	MULTISPECIES: ribose-phosphate pyrophosphokinase	933	1.31E-215	99.92	10	P:GO:0006015; P:GO:0009152; P:GO:0009156; F:GO:0000287; F:GO:0004749; F:GO:0005524; F:GO:0016301; F:GO:0042301; C:GO:0002189; C:GO:0005829	P:5-phosphoribose 1-diphosphate biosynthetic process; P:purine ribonucleotide biosynthetic process; P:ribonucleoside monophosphate biosynthetic process; F:magnesium ion binding; F:ribose phosphate diphosphokinase activity; F:ATP binding; F:kinase activity; F:phosphate ion binding; C:ribose phosphate diphosphokinase complex; C:cytosol	EC:2.7.6.1; EC:2.7.6; EC:2.7; EC:2	ribose-phosphate diphosphokinase; Transferring phosphorus-containing groups; Transferring phosphorus-containing groups; Transferases	G3DSA:3.40.50.2020:FF:000001 (FUNFAM); IPR029057 (G3DSA:3.40.50.GENE3D); IPR029057 (G3DSA:3.40.50.GENE3D); IPR029099 (PFAM); IPR005946 (NCBIFAM); IPR005946 (PFAM); NF002320 (NCBIFAM); IPR005946 (PANTHER); IPR037515 (HAMAP); IPR000836 (CDD); IPR029057 (SUPERFAMILY)	P:GO:0006015; P:GO:0006164; P:GO:0009165; F:GO:0000287; F:GO:0004749; C:GO:0002189; C:GO:0005737	P:5-phosphoribose 1-diphosphate biosynthetic process; P:purine nucleotide biosynthetic process; P:nucleotide biosynthetic process; F:magnesium ion binding; F:ribose phosphate diphosphokinase activity; C:ribose phosphate diphosphokinase complex; C:cytoplasm
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_4_RagTag_100	20	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase	846	1.15E-199	95.71	5	P:GO:0016114; P:GO:0016310; P:GO:0019288; F:GO:0005524; F:GO:0050515	P:terpenoid biosynthetic process; P:phosphorylation; P:isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway; F:ATP binding; F:4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity	EC:2.7.1; EC:2.7; EC:2; EC:2.7.1.148	Transferring phosphorus-containing groups; Transferring phosphorus-containing groups; Transferases; 4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase	G3DSA:3.30.230.10:FF:000022 (FUNFAM); IPR006204 (PFAM); IPR036554 (G3DSA:3.30.70.GENE3D); IPR013750 (PFAM); IPR014721 (G3DSA:3.30.230.GENE3D); IPR004424 (PIRSF); IPR004424 (NCBIFAM); PTHR43527 (PANTHER); IPR004424 (HAMAP); IPR036554 (SUPERFAMILY); IPR020568 (SUPERFAMILY)	P:GO:0016114; F:GO:0005524; F:GO:0050515	P:terpenoid biosynthetic process; F:ATP binding; F:4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_4_RagTag_101	20	lipoprotein insertase outer membrane protein LolB	540	3.81E-133	96.65	9	P:GO:0010876; P:GO:0015031; P:GO:0042157; P:GO:0044874; P:GO:0072657; F:GO:0042277; F:GO:0071723; C:GO:0009279; C:GO:0071944	P:lipid localization; P:protein transport; P:lipoprotein metabolic process; P:lipoprotein localization to outer membrane; P:protein localization to membrane; F:peptide binding; F:lipopeptide binding; C:cell outer membrane; C:cell periphery			IPR004565 (PFAM); G3DSA:2.50.20.10 (GENE3D); IPR004565 (NCBIFAM); IPR004565 (HAMAP); IPR004565 (CDD); IPR029046 (SUPERFAMILY)	P:GO:0015031; C:GO:0009279	P:protein transport; C:cell outer membrane
true	[INTERPRO, BLASTED, ANNOTATED]	contig_4_RagTag_102	20	tetratricopeptide repeat protein	1722	0.0	94.51	1	F:GO:0005515	F:protein binding			IPR011990 (G3DSA:1.25.40.GENE3D); IPR011990 (G3DSA:1.25.40.GENE3D); IPR011990 (G3DSA:1.25.40.GENE3D); IPR019734 (PFAM); IPR011990 (G3DSA:1.25.40.GENE3D); PF14559 (PFAM); IPR051012 (PANTHER); PS51257 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); IPR011990 (SUPERFAMILY); IPR011990 (SUPERFAMILY); IPR011990 (SUPERFAMILY)	F:GO:0005515	F:protein binding
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_4_RagTag_103	20	MULTISPECIES: glutamyl-tRNA reductase	1278	2.67E-289	99.58	4	P:GO:0019353; F:GO:0008883; F:GO:0042802; F:GO:0050661	P:protoporphyrinogen IX biosynthetic process from glutamate; F:glutamyl-tRNA reductase activity; F:identical protein binding; F:NADP binding	EC:1.2; EC:1; EC:1.2.1.70; EC:1.2.1	Acting on the aldehyde or oxo group of donors; Oxidoreductases; glutamyl-tRNA reductase; Acting on the aldehyde or oxo group of donors	G3DSA:3.40.50.720:FF:000031 (FUNFAM); G3DSA:3.30.460.30:FF:000001 (FUNFAM); IPR015895 (PFAM); G3DSA:3.40.50.720 (GENE3D); IPR000343 (NCBIFAM); IPR000343 (PIRSF); IPR006151 (PFAM); IPR015896 (PFAM); IPR036343 (G3DSA:3.30.460.GENE3D); PIRSR000445-4 (PIRSR); PIRSR000445-3 (PIRSR); PIRSR000445-2 (PIRSR); PIRSR000445-1 (PIRSR); PTHR43013 (PANTHER); IPR000343 (HAMAP); cd05213 (CDD); IPR036291 (SUPERFAMILY); IPR036343 (SUPERFAMILY); IPR036453 (SUPERFAMILY)	P:GO:0019353; P:GO:0033014; F:GO:0008883; F:GO:0050661	P:protoporphyrinogen IX biosynthetic process from glutamate; P:tetrapyrrole biosynthetic process; F:glutamyl-tRNA reductase activity; F:NADP binding
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_4_RagTag_104	20	peptide chain release factor 1	1083	1.23E-252	98.42	8	P:GO:0006415; P:GO:0043043; F:GO:0003723; F:GO:0008135; F:GO:0016149; F:GO:0043022; F:GO:1901363; C:GO:0005829	P:translational termination; P:peptide biosynthetic process; F:RNA binding; F:translation factor activity, RNA binding; F:translation release factor activity, codon specific; F:ribosome binding; F:heterocyclic compound binding; C:cytosol			G3DSA:3.30.70.1660:FF:000002 (FUNFAM); G3DSA:3.30.160.20:FF:000004 (FUNFAM); G3DSA:3.30.70.1660:FF:000004 (FUNFAM); IPR005139 (PFAM); G3DSA:3.30.70.1660 (GENE3D); G3DSA:6.10.140.1950 (GENE3D); G3DSA:3.30.160.20 (GENE3D); IPR004373 (NCBIFAM); IPR000352 (PFAM); NF001859 (NCBIFAM); IPR050057 (PANTHER); IPR004373 (HAMAP); IPR045853 (SUPERFAMILY)	P:GO:0006415; F:GO:0003747; F:GO:0016149	P:translational termination; F:translation release factor activity; F:translation release factor activity, codon specific
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_4_RagTag_105	20	peptide chain release factor N(5)-glutamine methyltransferase	831	9.82E-194	92.97	7	P:GO:0006415; P:GO:0010468; P:GO:0018364; P:GO:0043043; F:GO:0003676; F:GO:0102559; C:GO:0005829	P:translational termination; P:regulation of gene expression; P:peptidyl-glutamine methylation; P:peptide biosynthetic process; F:nucleic acid binding; F:peptide chain release factor N(5)-glutamine methyltransferase activity; C:cytosol	EC:2.1; EC:2.1.1.297; EC:2; EC:2.1.1	Transferring one-carbon groups; peptide chain release factor N(5)-glutamine methyltransferase; Transferases; Transferring one-carbon groups	G3DSA:3.40.50.150:FF:000053 (FUNFAM); IPR004556 (NCBIFAM); IPR019874 (NCBIFAM); G3DSA:1.10.8.10 (GENE3D); IPR029063 (G3DSA:3.40.50.GENE3D); IPR007848 (PFAM); IPR040758 (PFAM); PIRSR000385-2 (PIRSR); PIRSR017269-1 (PIRSR); PIRSR037350-1 (PIRSR); IPR050320 (PANTHER); IPR019874 (HAMAP); cd02440 (CDD); IPR029063 (SUPERFAMILY)	P:GO:0006479; P:GO:0018364; F:GO:0008168; F:GO:0008276; F:GO:0036009	P:protein methylation; P:peptidyl-glutamine methylation; F:methyltransferase activity; F:protein methyltransferase activity; F:protein-glutamine N-methyltransferase activity
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_4_RagTag_106	20	molybdopterin-synthase adenylyltransferase MoeB	756	3.36E-168	97.53	6	P:GO:0006777; F:GO:0004792; F:GO:0008146; F:GO:0008641; F:GO:0061605; C:GO:0005829	P:Mo-molybdopterin cofactor biosynthetic process; F:thiosulfate-cyanide sulfurtransferase activity; F:sulfotransferase activity; F:ubiquitin-like modifier activating enzyme activity; F:molybdopterin-synthase adenylyltransferase activity; C:cytosol	EC:2.8.1; EC:2.8.2; EC:2.8; EC:2.7.7; EC:2.7.7.80; EC:2.7; EC:2; EC:6.2; EC:6; EC:2.8.1.1	Transferring sulfur-containing groups; Transferring sulfur-containing groups; Transferring sulfur-containing groups; Transferring phosphorus-containing groups; molybdopterin-synthase adenylyltransferase; Transferring phosphorus-containing groups; Transferases; Forming carbon-sulfur bonds; Ligases; thiosulfate sulfurtransferase	G3DSA:3.40.50.720:FF:000033 (FUNFAM); IPR000594 (PFAM); G3DSA:3.40.50.720 (GENE3D); NF004281 (NCBIFAM); PIRSR612731-1 (PIRSR); PIRSR612731-4 (PIRSR); PIRSR039133-3 (PIRSR); PIRSR039133-2 (PIRSR); PIRSR612731-2 (PIRSR); PIRSR612731-3 (PIRSR); PIRSR000445-3 (PIRSR); IPR045886 (PANTHER); cd00757 (CDD); IPR035985 (SUPERFAMILY)	F:GO:0004792; F:GO:0008146; F:GO:0008641; F:GO:0016779; C:GO:0005737; C:GO:0005829	F:thiosulfate-cyanide sulfurtransferase activity; F:sulfotransferase activity; F:ubiquitin-like modifier activating enzyme activity; F:nucleotidyltransferase activity; C:cytoplasm; C:cytosol
