	Tags	SeqName	#Hits	Description	Length	e-Value	sim mean	#GO	GO IDs	GO Names	Enzyme Codes	Enzyme Names	InterPro IDs	InterPro GO IDs	InterPro GO Names
true	[INTERPRO, BLASTED]	contig_5_RagTag_702	20	MULTISPECIES: hypothetical protein	213	1.08E-43	95.5						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_5_RagTag_703	20	hypothetical protein	192	3.91E-34	94.68						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_5_RagTag_704	20	hypothetical protein 3S4_44	306	1.83E-65	95.59	1	F:GO:0005524	F:ATP binding			no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_5_RagTag_705	20	hypothetical protein	255	3.81E-48	91.61						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_5_RagTag_706	20	hypothetical protein	330	6.56E-83	95.07						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_5_RagTag_707	20	hypothetical protein	849	4.73E-113	66.42						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_5_RagTag_708	20	hypothetical protein	237	2.9E-47	72.14						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, ANNOTATED]	contig_5_RagTag_709	20	DNA cytosine methyltransferase	1485	5.94E-300	86.36	3	P:GO:0044027; F:GO:0003677; F:GO:0003886	P:negative regulation of gene expression via chromosomal CpG island methylation; F:DNA binding; F:DNA (cytosine-5-)-methyltransferase activity	EC:2.1; EC:2.1.1.37; EC:2; EC:2.1.1	Transferring one-carbon groups; DNA (cytosine-5-)-methyltransferase; Transferases; Transferring one-carbon groups	IPR029063 (G3DSA:3.40.50.GENE3D); G3DSA:3.90.120.10 (GENE3D); IPR001525 (PFAM); IPR050390 (PANTHER); IPR029063 (SUPERFAMILY)	P:GO:0010424; P:GO:0044027; F:GO:0003677; F:GO:0003886; F:GO:0008168	P:obsolete DNA methylation on cytosine within a CG sequence; P:negative regulation of gene expression via chromosomal CpG island methylation; F:DNA binding; F:DNA (cytosine-5-)-methyltransferase activity; F:methyltransferase activity
true	[INTERPRO, BLASTED]	contig_5_RagTag_710	20	hypothetical protein	180	8.23E-32	97.29						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_5_RagTag_711	20	hypothetical protein	624	1.11E-96	77.55						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_5_RagTag_712	20	hypothetical protein	249	8.14E-40	94.64						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_5_RagTag_713	20	hypothetical protein	459	1.25E-103	98.22						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_5_RagTag_714	20	hypothetical protein	270	2.22E-47	91.56						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, ANNOTATED]	contig_5_RagTag_715	20	helix-turn-helix transcriptional regulator	384	2.93E-81	98.74	2	P:GO:0006355; F:GO:0003677	P:regulation of DNA-templated transcription; F:DNA binding			IPR000792 (PRINTS); IPR000792 (PFAM); IPR036388 (G3DSA:1.10.10.GENE3D); PTHR44688 (PANTHER); IPR000792 (PROSITE_PROFILES); IPR000792 (CDD); IPR016032 (SUPERFAMILY)	P:GO:0006355; F:GO:0003677	P:regulation of DNA-templated transcription; F:DNA binding
true	[INTERPRO, BLASTED]	contig_5_RagTag_716	20	hypothetical protein	177	4.65E-22	76.56						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_5_RagTag_717	20	MULTISPECIES: DUF1654 domain-containing protein	249	1.91E-47	91.29	3	P:GO:0006508; F:GO:0005524; F:GO:0008233	P:proteolysis; F:ATP binding; F:peptidase activity	EC:3.4; EC:3	Acting on peptide bonds (peptidases); Hydrolases	IPR012449 (PFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_5_RagTag_718	20	MULTISPECIES: LexA family transcriptional regulator	648	2.07E-151	97.59	1	F:GO:0003677	F:DNA binding			G3DSA:2.10.109.10 (GENE3D); IPR010982 (G3DSA:1.10.260.GENE3D); IPR001387 (PFAM); IPR015927 (PFAM); IPR050077 (PANTHER); IPR001387 (PROSITE_PROFILES); IPR039418 (CDD); IPR001387 (CDD); IPR036286 (SUPERFAMILY); IPR010982 (SUPERFAMILY)	F:GO:0003677	F:DNA binding
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_5_RagTag_719	20	Cro/CI family transcriptional regulator	225	2.3E-40	90.32	1	F:GO:0003677	F:DNA binding			PF14549 (PFAM); IPR010982 (G3DSA:1.10.260.GENE3D); IPR010982 (SUPERFAMILY)	F:GO:0003677	F:DNA binding
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_5_RagTag_720	20	replication protein	126	4.36E-19	100.0	1	P:GO:0006260	P:DNA replication			IPR036388 (G3DSA:1.10.10.GENE3D)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_5_RagTag_721	20	replication protein	327	9.38E-69	92.47	1	P:GO:0006260	P:DNA replication			no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, ANNOTATED]	contig_5_RagTag_722	20	ATP-binding protein	813	6.35E-187	98.39	2	P:GO:0006260; F:GO:0005524	P:DNA replication; F:ATP binding			IPR027417 (G3DSA:3.40.50.GENE3D); IPR002611 (PFAM); PTHR30050 (PANTHER); cd00009 (CDD); IPR027417 (SUPERFAMILY)	P:GO:0006260; F:GO:0005524	P:DNA replication; F:ATP binding
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_5_RagTag_723	20	DUF1364 domain-containing protein	297	5.11E-66	98.47	1	F:GO:0016787	F:hydrolase activity	EC:3	Hydrolases	G3DSA:3.30.50.20 (GENE3D); IPR010774 (PFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_5_RagTag_724	20	VRR-NUC domain-containing protein	429	9.36E-92	98.87	3	F:GO:0003676; F:GO:0004518; F:GO:0016788	F:nucleic acid binding; F:nuclease activity; F:hydrolase activity, acting on ester bonds	EC:3.1; EC:3	Acting on ester bonds; Hydrolases	IPR014883 (PFAM); IPR011856 (G3DSA:3.40.1350.GENE3D)	F:GO:0003676; F:GO:0016788	F:nucleic acid binding; F:hydrolase activity, acting on ester bonds
true	[INTERPRO, BLASTED, ANNOTATED]	contig_5_RagTag_725	20	site-specific integrase	1023	5.62E-236	96.54	3	P:GO:0006310; P:GO:0015074; F:GO:0003677	P:DNA recombination; P:DNA integration; F:DNA binding			IPR010998 (G3DSA:1.10.150.GENE3D); IPR013762 (G3DSA:1.10.443.GENE3D); IPR002104 (PFAM); IPR050808 (PANTHER); IPR002104 (PROSITE_PROFILES); cd00801 (CDD); IPR011010 (SUPERFAMILY)	P:GO:0006310; P:GO:0015074; F:GO:0003677	P:DNA recombination; P:DNA integration; F:DNA binding
true	[INTERPRO, BLASTED]	contig_5_RagTag_726	20	hypothetical protein	321	1.36E-67	96.07						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_5_RagTag_727	20	hypothetical protein	687	9.69E-152	97.43						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_5_RagTag_728	20	hypothetical protein	474	1.86E-87	52.84						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_5_RagTag_729	20	putative holin	375	7.26E-85	98.83	1	C:GO:0016020	C:membrane			IPR032637 (PFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_5_RagTag_730	20	MULTISPECIES: phage holin family protein	282	5.28E-59	98.98	1	C:GO:0016020	C:membrane			IPR008473 (PFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, ANNOTATED]	contig_5_RagTag_731	20	HNH endonuclease signature motif containing protein	339	2.46E-75	95.48	4	F:GO:0003676; F:GO:0004519; F:GO:0008270; C:GO:0005829	F:nucleic acid binding; F:endonuclease activity; F:zinc ion binding; C:cytosol			G3DSA:1.10.30.50 (GENE3D); IPR002711 (PFAM); PTHR41286 (PANTHER); IPR003615 (CDD)	F:GO:0003676; F:GO:0004519; F:GO:0008270; C:GO:0005829	F:nucleic acid binding; F:endonuclease activity; F:zinc ion binding; C:cytosol
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_5_RagTag_732	20	terminase	660	1.96E-115	98.56	1	F:GO:0004519	F:endonuclease activity			IPR046462 (PFAM); IPR005021 (PANTHER)	F:GO:0004519	F:endonuclease activity
true	[INTERPRO, BLASTED]	contig_5_RagTag_733	20	phage portal protein	1215	3.65E-290	96.78						IPR006944 (PFAM); IPR006427 (NCBIFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_5_RagTag_734	20	MULTISPECIES: HK97 family phage prohead protease	642	3.54E-142	98.52	2	P:GO:0006508; F:GO:0008233	P:proteolysis; F:peptidase activity	EC:3.4; EC:3	Acting on peptide bonds (peptidases); Hydrolases	IPR054613 (PFAM); IPR006433 (NCBIFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_5_RagTag_735	20	phage major capsid protein	1203	3.13E-273	95.38						G3DSA:3.30.2400.10 (GENE3D); G3DSA:3.30.2320.10 (GENE3D); IPR024455 (NCBIFAM); IPR054612 (PFAM); SSF56563 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_5_RagTag_736	20	hypothetical protein	387	4.95E-38	88.05						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_5_RagTag_737	20	MULTISPECIES: head-tail connector protein	300	6.44E-65	99.19						IPR006450 (NCBIFAM); G3DSA:1.10.3230.30 (GENE3D); IPR021146 (PFAM); cd08054 (CDD)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_5_RagTag_738	20	phage head closure protein	327	1.57E-67	90.42						IPR038666 (G3DSA:2.40.10.GENE3D); IPR008767 (PFAM); IPR008767 (NCBIFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_5_RagTag_739	20	MULTISPECIES: hypothetical protein	171	4.25E-26	92.5						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_5_RagTag_740	20	HK97 gp10 family phage protein	576	1.64E-118	96.49						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_5_RagTag_741	20	DUF3168 domain-containing protein	387	9.76E-76	93.44						IPR053745 (G3DSA:3.30.2000.GENE3D); IPR021508 (PFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_5_RagTag_742	20	MULTISPECIES: hypothetical protein	501	6.73E-108	96.99						G3DSA:4.10.410.40 (GENE3D)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_5_RagTag_743	20	hypothetical protein	345	1.72E-67	95.31						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_5_RagTag_744	20	hypothetical protein	234	4.67E-48	94.27						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_5_RagTag_745	20	phage tail tape measure protein	3267	0.0	89.57						IPR013491 (NCBIFAM); IPR013491 (PFAM); IPR006431 (PFAM); IPR006431 (NCBIFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_5_RagTag_746	20	phage tail protein	339	2.99E-67	83.21						IPR010265 (PFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, ANNOTATED]	contig_5_RagTag_747	20	phage minor tail protein L, partial	417	2.44E-62	95.2	3	P:GO:0046718; F:GO:0051536; C:GO:0030430	P:symbiont entry into host cell; F:iron-sulfur cluster binding; C:host cell cytoplasm			IPR006487 (PFAM)	P:GO:0046718; F:GO:0051536; C:GO:0030430	P:symbiont entry into host cell; F:iron-sulfur cluster binding; C:host cell cytoplasm
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_5_RagTag_748	20	C40 family peptidase	756	2.69E-174	93.9	4	P:GO:0006508; F:GO:0008234; F:GO:0008235; F:GO:0008270	P:proteolysis; F:cysteine-type peptidase activity; F:metalloexopeptidase activity; F:zinc ion binding	EC:3.4; EC:3	Acting on peptide bonds (peptidases); Hydrolases	G3DSA:3.40.140.10 (GENE3D); G3DSA:3.90.1720.10 (GENE3D); IPR028090 (PFAM); IPR000064 (PFAM); IPR051929 (PANTHER); IPR037518 (PROSITE_PROFILES); cd08073 (CDD); SSF102712 (SUPERFAMILY); IPR038765 (SUPERFAMILY)	F:GO:0008235; F:GO:0008270	F:metalloexopeptidase activity; F:zinc ion binding
true	[INTERPRO, BLASTED]	contig_5_RagTag_749	20	MULTISPECIES: hypothetical protein	351	6.88E-59	85.47						PS51257 (PROSITE_PROFILES)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_5_RagTag_750	20	MULTISPECIES: tail assembly protein	630	1.12E-111	89.17	1	C:GO:0016020	C:membrane			no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, ANNOTATED]	contig_5_RagTag_751	20	phage tail protein	3573	0.0	82.66	1	F:GO:0005515	F:protein binding			IPR013783 (G3DSA:2.60.40.GENE3D); IPR015406 (PFAM); IPR032876 (PFAM); IPR055385 (PFAM); IPR053171 (PANTHER); IPR036116 (SUPERFAMILY)	F:GO:0005515	F:protein binding
true	[INTERPRO, BLASTED]	contig_5_RagTag_752	20	hypothetical protein	315	1.0E-68	96.34						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_5_RagTag_753	20	hypothetical protein	876	1.31E-210	91.3						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_5_RagTag_754	20	phage tail protein	369	1.66E-48	93.31						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_5_RagTag_755	20	thioredoxin	351	3.89E-68	99.18	5	P:GO:0006457; P:GO:0006950; F:GO:0005515; F:GO:0015035; C:GO:0005829	P:protein folding; P:response to stress; F:protein binding; F:protein-disulfide reductase activity; C:cytosol	EC:1; EC:1.8	Oxidoreductases; Acting on a sulfur group of donors	IPR011990 (G3DSA:1.25.40.GENE3D); PF14561 (PFAM)	F:GO:0005515	F:protein binding
true	[INTERPRO, BLASTED]	contig_5_RagTag_756	20	hypothetical protein	342	5.57E-68	90.67						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_5_RagTag_757	20	DUF2796 domain-containing protein	570	7.04E-108	90.37						IPR021253 (PFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_5_RagTag_758	20	ATP-binding cassette domain-containing protein	711	2.03E-157	94.26	5	P:GO:0055085; F:GO:0005524; F:GO:0016887; F:GO:0022857; C:GO:0005886	P:transmembrane transport; F:ATP binding; F:ATP hydrolysis activity; F:transmembrane transporter activity; C:plasma membrane	EC:3.6.1; EC:3.6; EC:3; EC:3.6.1.15	Acting on acid anhydrides; Acting on acid anhydrides; Hydrolases; nucleoside-triphosphate phosphatase	G3DSA:3.40.50.300:FF:001823 (FUNFAM); IPR027417 (G3DSA:3.40.50.GENE3D); IPR003439 (PFAM); IPR015854 (PANTHER); IPR003439 (PROSITE_PROFILES); IPR027417 (SUPERFAMILY)	P:GO:0055085; F:GO:0005524; F:GO:0016887; F:GO:0022857; C:GO:0005886	P:transmembrane transport; F:ATP binding; F:ATP hydrolysis activity; F:transmembrane transporter activity; C:plasma membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_5_RagTag_759	20	ABC transporter permease	1584	5.02E-285	98.36	1	C:GO:0005886	C:plasma membrane			IPR025857 (PFAM); IPR003838 (PFAM); IPR051125 (PANTHER)	C:GO:0016020	C:membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_5_RagTag_760	20	tyrosine-type recombinase/integrase	1179	2.53E-284	98.86	3	P:GO:0006310; P:GO:0015074; F:GO:0003677	P:DNA recombination; P:DNA integration; F:DNA binding			IPR002104 (PFAM); IPR013762 (G3DSA:1.10.443.GENE3D); IPR050090 (PANTHER); IPR002104 (PROSITE_PROFILES); IPR011010 (SUPERFAMILY)	P:GO:0006310; P:GO:0015074; F:GO:0003677	P:DNA recombination; P:DNA integration; F:DNA binding
true	[INTERPRO, BLASTED]	contig_5_RagTag_761	20	hypothetical protein	339	4.25E-76	89.73						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_5_RagTag_762	9	hypothetical protein	198	7.46E-33	82.0						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_5_RagTag_763	20	DUF2591 family protein	417	3.3E-90	73.06						IPR019701 (PFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_5_RagTag_764	20	hypothetical protein	273	2.05E-50	87.94						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_5_RagTag_765	20	hypothetical protein	189	4.27E-33	91.91						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_5_RagTag_766	20	hypothetical protein	543	4.31E-96	76.37						no IPS match	no IPS match	no IPS match
true	[INTERPRO, NO-BLAST]	contig_5_RagTag_767		-	108								no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_5_RagTag_768	20	DNA cytosine methyltransferase	1293	1.84E-297	86.69	6	P:GO:0009307; P:GO:0032259; P:GO:0044027; F:GO:0003677; F:GO:0051719; F:GO:0051720	P:DNA restriction-modification system; P:methylation; P:negative regulation of gene expression via chromosomal CpG island methylation; F:DNA binding; F:DNA (cytosine-5-)-methyltransferase activity, acting on CpN substrates; F:DNA (cytosine-5-)-methyltransferase activity, acting on CpNpG substrates	EC:2.1; EC:2.1.1.37; EC:2; EC:2.1.1	Transferring one-carbon groups; DNA (cytosine-5-)-methyltransferase; Transferases; Transferring one-carbon groups	G3DSA:3.90.120.10 (GENE3D); IPR029063 (G3DSA:3.40.50.GENE3D); IPR001525 (PFAM); IPR050390 (PANTHER); IPR029063 (SUPERFAMILY)	P:GO:0010424; P:GO:0044027; F:GO:0003677; F:GO:0003886; F:GO:0008168	P:obsolete DNA methylation on cytosine within a CG sequence; P:negative regulation of gene expression via chromosomal CpG island methylation; F:DNA binding; F:DNA (cytosine-5-)-methyltransferase activity; F:methyltransferase activity
true	[INTERPRO, BLASTED]	contig_5_RagTag_769	13	hypothetical protein	213	1.34E-37	68.66						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_5_RagTag_770	20	hypothetical protein	522	7.19E-106	97.79						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_5_RagTag_771	20	hypothetical protein	366	7.34E-70	92.93						IPR056642 (PFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_5_RagTag_772	20	MULTISPECIES: hypothetical protein	519	7.04E-97	88.05						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_5_RagTag_773	20	YqaJ viral recombinase family protein	768	2.23E-184	98.08				EC:3.1.11.3	exodeoxyribonuclease (lambda-induced)	IPR019080 (PFAM); IPR011604 (G3DSA:3.90.320.GENE3D); IPR051703 (PANTHER); cd22343 (CDD); IPR011335 (SUPERFAMILY); IPR011335 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_5_RagTag_774	20	ERF family protein	762	7.59E-166	95.52						IPR007499 (PFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_5_RagTag_775	20	hypothetical protein	1125	3.48E-183	79.23						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_5_RagTag_776	20	hypothetical protein L483_13000	117	7.82E-17	85.0						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_5_RagTag_777	20	hypothetical protein	456	1.65E-103	97.31						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_5_RagTag_778	20	hypothetical protein	216	5.53E-42	96.82						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_5_RagTag_779	20	hypothetical protein	150	1.36E-28	90.06						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_5_RagTag_780	20	hypothetical protein	429	8.34E-95	92.61						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_5_RagTag_781	20	MULTISPECIES: hypothetical protein	297	4.4E-58	86.86						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_5_RagTag_782	20	helix-turn-helix transcriptional regulator	789	3.07E-179	87.28						IPR015927 (PFAM); G3DSA:2.10.109.10 (GENE3D); PTHR40661 (PANTHER); IPR039418 (CDD); IPR001387 (CDD); IPR036286 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_5_RagTag_783	20	MULTISPECIES: hypothetical protein	246	4.37E-48	91.45	1	F:GO:0003677	F:DNA binding			IPR010982 (SUPERFAMILY)	F:GO:0003677	F:DNA binding
true	[INTERPRO, BLASTED]	contig_5_RagTag_784	20	MULTISPECIES: hypothetical protein	189	4.42E-35	96.16						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_5_RagTag_785	20	hypothetical protein	180	1.66E-31	95.68						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_5_RagTag_786	20	Rha family transcriptional regulator	801	1.14E-182	93.87						IPR014054 (PFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, ANNOTATED]	contig_5_RagTag_787	20	DNA translocase FtsK	396	7.73E-80	83.68	14	P:GO:0000920; P:GO:0007059; P:GO:0009651; P:GO:0010628; P:GO:0043085; P:GO:0045893; P:GO:0071236; F:GO:0015616; F:GO:0016887; F:GO:0036121; F:GO:0042802; F:GO:0043565; F:GO:1901363; C:GO:0005886	P:septum digestion after cytokinesis; P:chromosome segregation; P:response to salt stress; P:positive regulation of gene expression; P:positive regulation of catalytic activity; P:positive regulation of DNA-templated transcription; P:cellular response to antibiotic; F:DNA translocase activity; F:ATP hydrolysis activity; F:double-stranded DNA helicase activity; F:identical protein binding; F:sequence-specific DNA binding; F:heterocyclic compound binding; C:plasma membrane	EC:3.6.1; EC:3.6.4.12; EC:3.6; EC:3; EC:5.6; EC:5; EC:5.6.2; EC:3.6.1.15	Acting on acid anhydrides; DNA helicase; Acting on acid anhydrides; Hydrolases; Isomerases altering macromolecular conformation; Isomerases; Isomerases altering macromolecular conformation; nucleoside-triphosphate phosphatase	IPR036388 (G3DSA:1.10.10.GENE3D); IPR018541 (PFAM); IPR036390 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_5_RagTag_788	20	helix-turn-helix domain-containing protein	789	1.36E-145	73.99						IPR036388 (G3DSA:1.10.10.GENE3D); PF13730 (PFAM); IPR036390 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_5_RagTag_789	20	hypothetical protein	807	4.72E-172	95.63						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_5_RagTag_790	20	hypothetical protein	219	1.35E-27	81.26						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_5_RagTag_791	20	hypothetical protein	471	1.5E-106	92.47						IPR036619 (G3DSA:1.10.3790.GENE3D)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_5_RagTag_792	20	recombination protein NinG	609	8.23E-117	86.14						IPR008713 (PFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_5_RagTag_793	1	MULTISPECIES: hypothetical protein	126	6.8E-8	73.17						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_5_RagTag_794	20	hypothetical protein	591	2.01E-135	93.37						no IPS match	no IPS match	no IPS match
true	[INTERPRO, NO-BLAST]	contig_5_RagTag_795		-	288								no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_5_RagTag_796	20	hypothetical protein	432	5.88E-93	90.42						G3DSA:3.30.160.250 (GENE3D); IPR035069 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, ANNOTATED]	contig_5_RagTag_797	20	MULTISPECIES: type II toxin-antitoxin system HicA family toxin	180	1.52E-36	95.68	1	F:GO:0003729	F:mRNA binding			IPR038570 (G3DSA:3.30.920.GENE3D); IPR012933 (PFAM); SSF54786 (SUPERFAMILY)	F:GO:0003729	F:mRNA binding
true	[INTERPRO, BLASTED]	contig_5_RagTag_798	20	MFS transporter	327	7.18E-73	97.58						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_5_RagTag_799	20	hypothetical protein	312	3.94E-70	94.62	1	C:GO:0016020	C:membrane			no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_5_RagTag_800	1	hypothetical protein FBY12_1048	192	4.72E-8	61.9						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_5_RagTag_801	20	MULTISPECIES: putative metallopeptidase	606	2.76E-125	88.79						IPR043998 (PFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED]	contig_5_RagTag_802	20	hypothetical protein BC89_28815	531	4.68E-122	70.78	2	F:GO:0004519; F:GO:0016788	F:endonuclease activity; F:hydrolase activity, acting on ester bonds			G3DSA:3.90.75.20 (GENE3D); IPR003615 (PFAM); IPR044925 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_5_RagTag_803	20	DUF2280 domain-containing protein	477	1.44E-105	98.26						IPR018738 (PFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_5_RagTag_804	20	terminase	1329	0.0	99.77						G3DSA:3.30.420.280 (GENE3D); IPR027417 (G3DSA:3.40.50.GENE3D); IPR035421 (PFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_5_RagTag_805	20	DUF4055 domain-containing protein	1452	0.0	98.26						IPR025129 (PFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_5_RagTag_806	20	phage head morphogenesis protein	1029	1.76E-232	97.88						IPR017029 (PIRSF); IPR006528 (PFAM); IPR006528 (NCBIFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_5_RagTag_807	20	hypothetical protein	744	2.12E-169	63.02						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_5_RagTag_808	20	hypothetical protein	774	2.47E-173	98.99						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_5_RagTag_809	20	major capsid protein	978	7.81E-236	98.88	1	C:GO:0019028	C:viral capsid			IPR045404 (PFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_5_RagTag_810	20	MULTISPECIES: hypothetical protein	441	8.25E-97	96.3						IPR036361 (G3DSA:1.10.720.GENE3D); cd12935 (CDD)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_5_RagTag_811	20	hypothetical protein	378	9.84E-70	93.15						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_5_RagTag_812	20	hypothetical protein	393	6.58E-84	97.35						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_5_RagTag_813	20	hypothetical protein	675	1.38E-149	97.19						no IPS match	no IPS match	no IPS match
